task_order, method, cmd, train_session, task_index, no_of_test, no_of_correct_prediction, accuracy, solver_training_time, generator_training_time
1,none,1,5,2,200,0,0.0,2.6097748279571533,1.9073486328125e-06
1,none,1,5,3,150,2,0.013333333333333334,2.6097748279571533,1.9073486328125e-06
1,none,1,5,4,200,171,0.855,2.6097748279571533,1.9073486328125e-06
1,none,1,5,5,300,281,0.9366666666666666,2.6097748279571533,1.9073486328125e-06
1,exact,1,1,1,350,349,0.9971428571428571,2.076026439666748,1.6689300537109375e-06
1,exact,1,2,1,350,347,0.9914285714285714,4.305118560791016,1.430511474609375e-06
1,exact,1,2,2,200,174,0.87,4.305118560791016,1.430511474609375e-06
1,exact,1,3,1,350,347,0.9914285714285714,4.27109169960022,1.6689300537109375e-06
1,exact,1,3,2,200,175,0.875,4.27109169960022,1.6689300537109375e-06
1,exact,1,3,3,150,125,0.8333333333333334,4.27109169960022,1.6689300537109375e-06
1,exact,1,4,1,350,344,0.9828571428571429,4.280497074127197,1.9073486328125e-06
1,exact,1,4,2,200,172,0.86,4.280497074127197,1.9073486328125e-06
1,exact,1,4,3,150,124,0.8266666666666667,4.280497074127197,1.9073486328125e-06
1,exact,1,4,4,200,160,0.8,4.280497074127197,1.9073486328125e-06
1,exact,1,5,1,350,345,0.9857142857142858,4.295166969299316,1.9073486328125e-06
1,exact,1,5,2,200,165,0.825,4.295166969299316,1.9073486328125e-06
1,exact,1,5,3,150,130,0.8666666666666667,4.295166969299316,1.9073486328125e-06
1,exact,1,5,4,200,172,0.86,4.295166969299316,1.9073486328125e-06
1,exact,1,5,5,300,110,0.36666666666666664,4.295166969299316,1.9073486328125e-06
1,mp-gan,1,1,1,350,349,0.9971428571428571,2.0896031856536865,27.74197292327881
1,mp-gan,1,2,1,350,178,0.5085714285714286,4.219581365585327,27.71711254119873
1,mp-gan,1,2,2,200,200,1.0,4.219581365585327,27.71711254119873
1,mp-gan,1,3,1,350,179,0.5114285714285715,4.263203382492065,27.724247694015503
1,mp-gan,1,3,2,200,98,0.49,4.263203382492065,27.724247694015503
1,mp-gan,1,3,3,150,146,0.9733333333333334,4.263203382492065,27.724247694015503
1,mp-gan,1,4,1,350,73,0.20857142857142857,4.224866151809692,27.68349313735962
1,mp-gan,1,4,2,200,68,0.34,4.224866151809692,27.68349313735962
1,mp-gan,1,4,3,150,136,0.9066666666666666,4.224866151809692,27.68349313735962
1,mp-gan,1,4,4,200,159,0.795,4.224866151809692,27.68349313735962
1,mp-gan,1,5,1,350,77,0.22,4.26776123046875,27.763774394989014
1,mp-gan,1,5,2,200,47,0.235,4.26776123046875,27.763774394989014
