task_order, method, cmd, train_session, task_index, no_of_test, no_of_correct_prediction, accuracy, solver_training_time, generator_training_time
7,offline,0,None,3,24,13,0.5416666666666666,None,None
7,offline,1,None,1,42,15,0.35714285714285715,None,None
7,offline,1,None,2,31,20,0.6451612903225806,None,None
7,offline,1,None,3,24,24,1.0,None,None
7,offline,2,None,1,42,37,0.8809523809523809,None,None
7,offline,2,None,2,31,24,0.7741935483870968,None,None
7,offline,2,None,3,24,23,0.9583333333333334,None,None
7,offline,3,None,1,42,37,0.8809523809523809,None,None
7,offline,3,None,2,31,29,0.9354838709677419,None,None
7,offline,3,None,3,24,13,0.5416666666666666,None,None
7,offline,4,None,1,42,37,0.8809523809523809,None,None
7,offline,4,None,2,31,28,0.9032258064516129,None,None
7,offline,4,None,3,24,21,0.875,None,None
7,offline,5,None,1,42,37,0.8809523809523809,None,None
7,offline,5,None,2,31,27,0.8709677419354839,None,None
7,offline,5,None,3,24,15,0.625,None,None
7,offline,6,None,1,42,37,0.8809523809523809,None,None
7,offline,6,None,2,31,27,0.8709677419354839,None,None
7,offline,6,None,3,24,20,0.8333333333333334,None,None
7,offline,7,None,1,42,37,0.8809523809523809,None,None
7,offline,7,None,2,31,24,0.7741935483870968,None,None
7,offline,7,None,3,24,23,0.9583333333333334,None,None
8,offline,0,None,1,28,15,0.5357142857142857,None,None
8,offline,0,None,2,38,0,0.0,None,None
8,offline,0,None,3,31,20,0.6451612903225806,None,None
8,offline,1,None,1,28,28,1.0,None,None
8,offline,1,None,2,38,23,0.6052631578947368,None,None
8,offline,1,None,3,31,27,0.8709677419354839,None,None
8,offline,2,None,1,28,28,1.0,None,None
8,offline,2,None,2,38,25,0.6578947368421053,None,None
8,offline,2,None,3,31,27,0.8709677419354839,None,None
8,offline,3,None,1,28,28,1.0,None,None
8,offline,3,None,2,38,29,0.7631578947368421,None,None
8,offline,3,None,3,31,27,0.8709677419354839,None,None
8,offline,4,None,1,28,28,1.0,None,None
8,offline,4,None,2,38,27,0.7105263157894737,None,None
8,offline,4,None,3,31,28,0.9032258064516129,None,None
8,offline,5,None,1,28,28,1.0,None,None
8,offline,5,None,2,38,30,0.7894736842105263,None,None
8,offline,5,None,3,31,24,0.7741935483870968,None,None
8,offline,6,None,1,28,28,1.0,None,None
8,offline,6,None,2,38,29,0.7631578947368421,None,None
8,offline,6,None,3,31,26,0.8387096774193549,None,None
8,offline,7,None,1,28,28,1.0,None,None
8,offline,7,None,2,38,28,0.7368421052631579,None,None
8,offline,7,None,3,31,27,0.8709677419354839,None,None
9,offline,0,None,1,24,0,0.0,None,None
9,offline,0,None,2,26,11,0.4230769230769231,None,None
9,offline,0,None,3,47,27,0.574468085106383,None,None
9,offline,1,None,1,24,0,0.0,None,None
9,offline,1,None,2,26,26,1.0,None,None
9,offline,1,None,3,47,41,0.8723404255319149,None,None
9,offline,2,None,1,24,16,0.6666666666666666,None,None
9,offline,2,None,2,26,24,0.9230769230769231,None,None
9,offline,2,None,3,47,40,0.851063829787234,None,None
9,offline,3,None,1,24,23,0.9583333333333334,None,None
9,offline,3,None,2,26,20,0.7692307692307693,None,None
9,offline,3,None,3,47,41,0.8723404255319149,None,None
9,offline,4,None,1,24,22,0.9166666666666666,None,None
9,offline,4,None,2,26,21,0.8076923076923077,None,None
9,offline,4,None,3,47,41,0.8723404255319149,None,None
9,offline,5,None,1,24,17,0.7083333333333334,None,None
9,offline,5,None,2,26,23,0.8846153846153846,None,None
9,offline,5,None,3,47,41,0.8723404255319149,None,None
9,offline,6,None,1,24,19,0.7916666666666666,None,None
9,offline,6,None,2,26,23,0.8846153846153846,None,None
9,offline,6,None,3,47,41,0.8723404255319149,None,None
9,offline,7,None,1,24,21,0.875,None,None
9,offline,7,None,2,26,21,0.8076923076923077,None,None
9,offline,7,None,3,47,41,0.8723404255319149,None,None
